PtxID,TrialNum,height,tempos,TargetID,TargetLateral,TargetVertical,MaxVel_Real,MaxVel_Virt,Lag,PathOffset,PathOffsetNoLag,EndError
Pete,0,low,120,row_B6,right,middle,2.0273366442673546,2.158350549893784,58.3,2.9,4.74,1.62
Pete,1,low,120,row_B2,left,middle,1.3500037390101163,1.5251206443577427,50.0,2.6,7.34,1.74
Pete,2,low,120,row_C3,center,close,1.2057457530807296,1.648486043782111,50.0,2.58,7.5,1.77
Pete,3,low,120,row_C2,left,close,1.7492376629263373,2.045096237875785,66.6,3.8,11.97,3.61
Pete,4,low,120,row_A1,left,far,2.1074766284834463,2.479167106443916,53.4,3.67,8.74,3.0
Pete,5,low,120,row_A3,center,far,0.8599171179266923,1.0471334687633507,66.6,2.44,6.83,1.81
Pete,6,low,120,row_C5,right,close,1.4457638121821865,1.640896343144226,43.6,2.38,6.12,1.23
Pete,7,low,120,row_B3,center,middle,1.1872552252654216,1.5525775263146542,34.4,1.91,6.19,1.72
Pete,8,low,120,row_A4,center,far,0.9160752622515639,1.013782524878991,62.4,2.17,8.23,1.3
Pete,9,low,120,row_C1,left,close,2.368038362125803,2.6920927113000253,54.6,3.65,9.59,3.1
Pete,10,low,120,row_C6,right,close,2.8537207069490598,3.097699255147778,54.6,4.29,7.6,4.09
Pete,11,low,120,row_B4,center,middle,1.789619217115029,1.9983399161231565,48.8,2.83,6.65,1.16
Pete,12,low,120,row_A2,left,far,1.2359278677564982,1.5497772166659025,47.0,3.65,8.05,3.03
Pete,13,low,120,row_B5,right,middle,0.6038769097196907,0.5712507431537728,0.0,3.34,3.34,1.71
Pete,14,low,120,row_A5,right,far,1.4541329160623941,1.682868150724296,57.0,3.24,8.52,2.04
Pete,15,low,120,row_A6,right,far,1.9889274233260126,2.3197511600733702,40.6,3.98,6.54,3.11
Pete,16,low,120,row_B1,left,middle,1.7924492763848332,2.2023149774682356,21.1,3.74,6.21,2.53
Pete,17,low,120,row_C4,center,close,1.3952987955041916,1.8157163491528696,63.3,2.47,9.32,1.78
Pete,18,low,120,row_B6,right,middle,2.3290769047056035,2.7287105769541102,43.4,3.46,6.47,2.58
Pete,19,low,120,row_B2,left,middle,1.1242633848251167,1.5043033996350017,46.8,3.77,8.44,2.22
Pete,20,low,120,row_C3,center,close,1.186122219889967,1.5281379977041896,40.6,2.33,7.18,1.2
Pete,21,low,120,row_C2,left,close,1.4828975150694024,1.8747195713742615,40.0,4.02,8.92,3.89
Pete,22,low,120,row_A1,left,far,1.8616253417578355,2.0204770668319023,60.0,4.03,11.8,2.61
Pete,23,low,120,row_A3,center,far,0.8343685069170406,1.1393895835985897,50.1,2.32,8.92,1.64
Pete,24,low,120,row_C5,right,close,1.4813660916843614,1.8133549008012138,42.2,2.68,6.54,1.26
Pete,25,low,120,row_B3,center,middle,1.0094698864453338,1.4665338184315642,65.6,2.07,11.25,1.31
Pete,26,low,120,row_A4,center,far,0.7561727591445777,0.9791566413465748,53.7,1.8,8.01,0.95
Pete,27,low,120,row_C1,left,close,2.234771350083216,2.5904423534417034,42.8,3.37,8.91,2.7
Pete,28,low,120,row_C6,right,close,2.2644510964667184,2.6599222439689503,45.6,3.2,6.79,2.07
Pete,29,low,120,row_B4,center,middle,1.46965134678587,1.7265078550858775,55.8,2.78,8.91,1.48
Pete,30,low,120,row_A2,left,far,1.225315205043981,1.472620241622259,57.9,3.26,10.11,2.31
Pete,31,low,120,row_B5,right,middle,2.5178525608366984,3.412772791651524,37.2,2.96,6.38,1.81
Pete,32,low,120,row_A5,right,far,1.4450076995342236,1.8859854408229542,38.0,2.93,6.34,1.68
Pete,33,low,120,row_A6,right,far,2.073021066343405,2.4270658212503045,40.0,3.71,6.41,2.52
Pete,34,low,120,row_B1,left,middle,1.7055365288981963,2.0280941743253216,42.2,3.8,8.74,2.52
Pete,35,low,120,row_C4,center,close,1.43264305343079,1.6263779416873507,38.0,2.38,6.65,1.34
Pete,36,low,120,row_B6,right,middle,2.665842546596839,3.1225391761553536,42.2,3.96,6.48,2.49
Pete,37,low,120,row_B2,left,middle,1.980820811719961,2.226010272533807,25.4,2.89,5.14,1.73
Pete,38,low,120,row_C3,center,close,1.5507380315089296,1.999918379811118,58.8,2.4,9.72,1.28
Pete,39,low,120,row_C2,left,close,1.4673870199566936,1.7814239618302927,40.6,3.94,9.17,3.93
Pete,40,low,120,row_A1,left,far,2.2016447150967355,2.7256392225917123,47.0,4.59,9.8,5.19
Pete,41,low,120,row_A3,center,far,0.8623895106129638,1.2592285144697817,68.1,2.71,9.2,1.67
Pete,42,low,120,row_C5,right,close,2.0396364565537493,2.155343069363221,41.4,2.99,6.72,1.16
Pete,43,low,120,row_B3,center,middle,0.9491072809436556,1.0356683991983784,45.8,3.29,7.67,1.46
Pete,44,low,120,row_A4,center,far,0.7714964625774702,0.9815744611816491,43.4,2.03,6.18,1.22
Pete,45,low,120,row_C1,left,close,1.896630788024712,2.469225512636785,40.0,4.06,9.61,3.0
Pete,46,low,120,row_C6,right,close,2.2502118187749374,2.514147421719341,49.0,3.24,6.82,2.68
Pete,47,low,120,row_B4,center,middle,1.5090689895148321,1.453296811173944,44.0,2.85,6.55,1.29
Pete,48,low,120,row_A2,left,far,1.256713148098226,1.6129018570170082,36.0,3.67,8.09,2.8
Pete,49,low,120,row_B5,right,middle,2.063169550415122,2.296800500248041,64.2,3.07,8.59,1.5
Pete,50,low,120,row_A5,right,far,1.3584308829649612,1.5316774709687067,57.0,3.23,8.71,2.08
Pete,51,low,120,row_A6,right,far,1.9756665388689902,2.342684810732963,42.2,4.07,6.91,2.88
Pete,52,low,120,row_B1,left,middle,1.4289652896788498,1.4621224988625967,41.4,3.49,8.51,2.34
Pete,53,low,120,row_C4,center,close,1.5002104469455424,1.7736002645064948,43.2,2.97,7.55,1.47
Pete,54,low,120,row_B6,right,middle,2.3353928445464853,2.5721620448082216,42.6,4.22,7.02,2.9
Pete,55,low,120,row_B2,left,middle,1.4505946740617062,1.677548594492335,46.8,3.65,8.39,2.7
Pete,56,low,120,row_C3,center,close,1.3245574486927267,1.7201343367176323,40.6,2.75,7.35,1.44
Pete,57,low,120,row_C2,left,close,1.7922556161669707,2.2340203140740846,53.7,4.33,11.99,2.85
Pete,58,low,120,row_A1,left,far,1.8757515082347156,2.1669235679241154,60.0,4.34,12.16,2.78
Pete,59,low,120,row_A3,center,far,0.9030877244238921,1.2488992106097228,54.0,3.3,7.66,2.26
Pete,60,low,120,row_C5,right,close,2.4774560529059984,2.8550406376485458,54.0,3.48,9.28,1.06
Pete,61,low,120,row_B3,center,middle,1.312126391117764,1.4439004901321832,54.0,3.24,9.72,1.67
Pete,62,low,120,row_A4,center,far,1.2135680311326698,1.7685461000684193,49.2,2.19,8.17,0.71
Pete,63,low,120,row_C1,left,close,1.905513742596497,2.135665405982546,38.8,4.42,9.92,3.24
Pete,64,low,120,row_C6,right,close,2.49918276429567,2.9486757565862463,43.6,4.09,7.17,2.66
Pete,65,low,120,row_B4,center,middle,1.4554365341732813,1.6078249284267603,64.8,2.62,8.9,0.73
Pete,66,low,120,row_A2,left,far,1.489885296686624,1.8488725351583208,60.0,3.45,10.68,2.76
Pete,67,low,120,row_B5,right,middle,2.2350937580853145,2.4913797990576905,39.2,3.12,6.41,1.2
Pete,68,low,120,row_A5,right,far,1.2925251248686664,1.4354716511392285,51.0,3.53,6.93,1.87
Pete,69,low,120,row_A6,right,far,3.0513463293302747,3.390266360842397,57.0,3.97,8.38,2.28
Pete,70,low,120,row_B1,left,middle,1.8917338810328401,2.005569791230436,60.0,3.27,8.43,2.56
Pete,71,low,120,row_C4,center,close,1.579789014019401,1.6471653748487687,40.8,2.65,7.0,1.28
Susan,0,low,160,row_A5,right,far,1.092485060065893,1.4255190743263793,42.2,2.08,5.11,1.23
Susan,1,low,160,row_B1,left,middle,1.257127425390216,1.7417510755972039,37.2,2.0,7.14,0.44
Susan,2,low,160,row_C2,left,close,1.4640389376987872,1.7537445012574082,0.0,2.28,2.28,1.49
Susan,3,low,160,row_C3,center,close,1.2333433554624909,1.8154833277266729,31.0,2.78,7.45,2.2
Susan,4,low,160,row_A4,center,far,0.9455351766454292,1.257525643297702,76.0,1.71,11.04,0.59
Susan,5,low,160,row_C6,right,close,2.0058983410166435,2.4006140120157315,32.8,3.58,6.57,3.06
Susan,6,low,160,row_A2,left,far,1.069066446826569,1.3944235536214562,32.4,2.82,7.46,1.91
Susan,7,low,160,row_A6,right,far,1.6002370408903979,2.3271406992729915,35.2,4.05,6.77,3.75
Susan,8,low,160,row_B3,center,middle,0.9939878296835314,1.1732847317235044,31.0,1.26,5.26,0.42
Susan,9,low,160,row_B4,center,middle,1.2458649717705077,1.883329463889379,31.0,2.57,5.99,0.73
Susan,10,low,160,row_B6,right,middle,1.757737767790783,2.172034851570923,17.6,3.35,4.52,1.87
Susan,11,low,160,row_A1,left,far,1.3890466211130728,1.743617323042164,0.0,8.84,8.84,9.34
Susan,12,low,160,row_C1,left,close,1.1583429660937492,1.713666034088147,19.7,2.07,4.89,0.79
Susan,13,low,160,row_B5,right,middle,1.6038816298629561,2.2914983449538213,33.8,2.89,6.12,1.41
Susan,14,low,160,row_B2,left,middle,0.8837499060070043,1.6022158777858244,0.0,1.69,1.69,0.51
Susan,15,low,160,row_C5,right,close,1.5414974517473365,1.960231945961069,50.7,2.28,7.9,0.39
Susan,16,low,160,row_C4,center,close,1.4142990252236027,2.085257789613263,29.4,1.89,5.77,0.57
Susan,17,low,160,row_A3,center,far,1.079296382883803,1.3234245710939179,14.5,1.99,3.96,1.12
Susan,18,low,160,row_A5,right,far,1.0167126309541763,1.340564111386564,50.1,2.19,7.0,1.04
Susan,19,low,160,row_B1,left,middle,1.1410466138791917,2.6584015963684013,63.2,3.17,14.0,2.32
Susan,20,low,160,row_C2,left,close,0.9087322245045673,1.274305838699593,56.6,2.28,7.14,1.02
Susan,21,low,160,row_C3,center,close,0.8643315401892134,1.187745052468894,17.8,1.24,3.42,0.6
Susan,22,low,160,row_A4,center,far,1.0710888819154245,1.3742057974719497,41.7,2.36,7.5,0.78
Susan,23,low,160,row_C6,right,close,2.6567437981404134,3.1441400090150653,15.4,4.61,5.87,2.33
Susan,24,low,160,row_A2,left,far,1.1047239117975651,1.6006542997537996,49.2,3.99,11.29,3.5
Susan,25,low,160,row_A6,right,far,1.7417300671435427,2.521761376285124,48.0,36.73,40.88,73.18
Susan,26,low,160,row_B3,center,middle,0.7896939877662159,1.0899653870229982,29.8,1.16,5.25,0.23
Susan,27,low,160,row_B4,center,middle,1.6721375748502925,1.998887302720944,29.4,3.52,6.6,6.65
Susan,28,low,160,row_B6,right,middle,1.9737719740017439,2.46537720730411,36.2,4.92,7.3,3.0
Susan,29,low,160,row_A1,left,far,1.1866884920952574,1.963577259027062,0.0,8.9,8.9,10.26
Susan,30,low,160,row_C1,left,close,1.3250663898657098,2.2116919409118627,18.9,2.43,5.04,0.95
Susan,31,low,160,row_B5,right,middle,1.6335763463199384,2.2204006648214554,32.8,3.59,6.61,2.13
Susan,32,low,160,row_B2,left,middle,1.1823928210984906,1.3399895731161224,29.0,2.9,7.45,3.97
Susan,33,low,160,row_C5,right,close,1.6378614290779918,2.0656836472900824,32.0,2.43,5.61,0.6
Susan,34,low,160,row_C4,center,close,1.3883195872965053,2.0124644260519426,32.8,2.54,6.52,1.4
Susan,35,low,160,row_A3,center,far,0.7592885063232889,0.9950547314894654,39.9,2.35,8.59,1.01
Susan,36,low,160,row_A5,right,far,1.2617418345141833,1.6846171716840028,32.8,2.12,5.26,1.3
Susan,37,low,160,row_B1,left,middle,1.0110150425580275,1.63717801179335,0.0,2.21,2.21,1.34
Susan,38,low,160,row_C2,left,close,1.319224316461414,1.872467138801331,0.0,2.41,2.41,1.15
Susan,39,low,160,row_C3,center,close,1.16531252734007,1.7392499142944167,17.1,1.99,4.26,1.18
Susan,40,low,160,row_A4,center,far,0.9590754805642838,1.5107405329589423,59.6,1.71,9.13,0.78
Susan,41,low,160,row_C6,right,close,2.105802986268499,19.246301417730773,167.0,59.6,82.9,84.25
Susan,42,low,160,row_A2,left,far,1.3317314522035348,2.0554621922200718,14.7,1.46,3.82,0.85
Susan,43,low,160,row_A6,right,far,1.7413459506654443,2.1302745303547437,33.4,3.31,5.96,2.55
Susan,44,low,160,row_B3,center,middle,1.4342599586858755,1.818827596990784,13.5,1.14,3.13,0.2
Susan,45,low,160,row_B4,center,middle,1.3055509608231137,1.596188301869984,30.2,1.73,5.19,0.32
Susan,46,low,160,row_B6,right,middle,1.8765239443645882,2.3426952019830756,17.1,3.27,4.38,2.04
Susan,47,low,160,row_A1,left,far,1.2084186394246088,1.7803172126681452,0.0,9.77,9.77,13.37
Susan,48,low,160,row_C1,left,close,1.5946179905542215,2.9811701349339437,17.9,2.34,5.18,0.62
Susan,49,low,160,row_B5,right,middle,2.0992140025763515,2.481896490671187,30.8,2.53,5.83,1.18
Susan,50,low,160,row_B2,left,middle,0.9590740193562052,1.2325028441874613,32.4,2.51,7.2,2.17
Susan,51,low,160,row_C5,right,close,1.6014574181906172,2.3066016606303226,32.0,2.74,6.13,1.65
Susan,52,low,160,row_C4,center,close,1.3487308279228474,1.905567246096829,46.5,2.44,8.39,1.0
Susan,53,low,160,row_A3,center,far,0.6443422517738231,0.9513263135389144,61.6,1.85,10.42,1.36
Susan,54,low,160,row_A5,right,far,1.259568846504362,1.6887291443066832,31.0,3.14,6.16,2.35
Susan,55,low,160,row_B1,left,middle,1.041534407946909,1.2917035363130327,0.0,3.4,3.4,1.69
Susan,56,low,160,row_C2,left,close,1.2612539574603887,2.373238451533348,16.4,2.73,5.12,1.03
Susan,57,low,160,row_C3,center,close,1.3446382184555925,1.737905134047696,33.4,2.26,6.95,1.62
Susan,58,low,160,row_A4,center,far,0.9269106508249986,1.4736138951179185,60.8,1.94,9.16,0.41
Susan,59,low,160,row_C6,right,close,2.133419071013067,2.883466570695284,32.0,4.21,7.19,2.12
Susan,60,low,160,row_A2,left,far,1.007846687581328,1.5250899544499006,49.2,3.85,11.09,3.29
Susan,61,low,160,row_A6,right,far,1.7658894506178258,2.306956147994816,32.8,3.21,5.78,1.63
Susan,62,low,160,row_B3,center,middle,0.8583563235045861,1.1970413797372956,47.7,1.42,7.57,0.19
Susan,63,low,160,row_B4,center,middle,1.814834722855839,2.3488676209744597,42.3,2.36,7.52,0.44
Susan,64,low,160,row_B6,right,middle,2.009860234627715,2.429300232049941,32.4,3.85,6.14,1.86
Susan,65,low,160,row_A1,left,far,1.2183907518965083,2.068212838005157,17.1,9.02,11.4,12.11
Susan,66,low,160,row_C1,left,close,1.340431724737227,2.0108599061276298,0.0,3.67,3.67,2.52
Susan,67,low,160,row_B5,right,middle,1.4592884030231765,2.061288381373733,55.5,3.24,8.02,1.54
Susan,68,low,160,row_B2,left,middle,1.196335876569213,1.6591759725354507,48.6,3.49,10.4,4.48
Susan,69,low,160,row_C5,right,close,1.4900334858243025,2.10609285967685,35.8,2.46,6.08,0.61
Susan,70,low,160,row_C4,center,close,1.7468457427212758,2.1173904385997515,45.3,1.76,7.83,0.21
Susan,71,low,160,row_A3,center,far,0.6457659992730947,0.7985050715345366,59.6,2.09,10.8,1.12
Davide,0,low,160,row_A4,center,far,0.5294923829789855,0.6578709092910442,47.6,1.03,4.71,0.59
Davide,1,low,160,row_B3,center,middle,0.6680927129236377,0.8274712989112317,49.2,1.66,7.68,0.34
Davide,2,low,160,row_C4,center,close,1.9069236442877695,1.1222055195135308,20.0,1.59,3.44,0.43
Davide,3,low,160,row_C3,center,close,0.9321911842332018,0.7251469231921565,80.0,1.32,11.22,0.34
Davide,4,low,160,row_A5,right,far,1.15636202946015,1.4477254491779974,53.7,1.77,6.54,1.27
Davide,5,low,160,row_B1,left,middle,0.9474606209928037,1.2150973496296973,35.6,2.25,6.38,1.9
Davide,6,low,160,row_C1,left,close,1.171898726788163,1.4355590315197921,0.0,3.47,3.47,4.43
Davide,7,low,160,row_C2,left,close,0.8523800274340468,1.8072520142440762,91.5,26.07,39.62,50.0
Davide,8,low,160,row_A3,center,far,1.0035150822730616,1.327058013518033,31.8,1.04,4.91,0.38
Davide,9,low,160,row_B4,center,middle,1.0968946259983707,1.3881228215360466,47.1,1.9,7.35,1.57
Davide,10,low,160,row_C6,right,close,1.5008399308661446,12.874148009975718,191.0,52.67,72.52,86.21
Davide,11,low,160,row_B5,right,middle,1.5845056149361436,1.6579981622161315,54.6,2.66,7.39,2.26
Davide,12,low,160,row_B6,right,middle,1.7232664060770102,10.963785224775824,178.0,49.56,68.92,30.26
Davide,13,low,160,row_A6,right,far,2.2851382463287098,2.304113193582599,33.4,4.83,6.8,4.11
Davide,14,low,160,row_A2,left,far,0.8918059789976072,1.019937377847072,34.8,1.55,5.51,0.38
Davide,15,low,160,row_A1,left,far,1.3959008010274778,1.6900053298773627,53.4,3.77,10.82,3.77
Davide,16,low,160,row_B2,left,middle,3.4130871286862274,1.040132912205267,100.2,2.07,17.68,0.36
Davide,17,low,160,row_C5,right,close,1.2804385828441556,1.4344026729210873,18.6,1.72,3.16,0.34
Davide,18,low,160,row_A4,center,far,0.7313213997223303,1.1703368518336692,44.1,1.2,6.63,0.72
Davide,19,low,160,row_B3,center,middle,0.7363112293037575,0.8278994389987417,46.5,1.39,7.3,0.98
Davide,20,low,160,row_C4,center,close,0.9225480811456088,1.080634897192495,36.6,1.77,5.19,0.81
Davide,21,low,160,row_C3,center,close,1.3069404305158903,1.141103308711003,54.3,5.52,11.71,8.54
Davide,22,low,160,row_A5,right,far,1.2800198407598278,1.5376684392833324,47.7,1.7,6.78,1.35
Davide,23,low,160,row_B1,left,middle,0.9956996751522856,1.5218901337234685,54.3,3.51,10.69,3.32
Davide,24,low,160,row_C1,left,close,1.2977072926990698,1.998648296068494,55.8,3.16,11.4,2.61
Davide,25,low,160,row_C2,left,close,0.9901654086540501,6.429204924827148,174.6,22.04,48.0,49.44
Davide,26,low,160,row_A3,center,far,1.9969869920537928,0.7611585985850674,0.0,1.13,1.13,0.18
Davide,27,low,160,row_B4,center,middle,1.0478525426747243,1.2896055139503304,49.2,1.87,6.91,1.2
Davide,28,low,160,row_C6,right,close,1.7335518807537866,10.667750212171647,217.0,50.29,71.24,84.71
Davide,29,low,160,row_B5,right,middle,1.7110221935864267,1.8197138358931453,58.2,2.89,7.3,2.63
Davide,30,low,160,row_B6,right,middle,3.081957197296297,3.9142634404357524,59.1,5.15,9.36,4.69
Davide,31,low,160,row_A6,right,far,1.8399562218053205,1.974245223756505,52.8,4.99,8.84,5.21
Davide,32,low,160,row_A2,left,far,0.9395008200369003,1.0727283402501897,58.2,1.33,7.89,0.18
Davide,33,low,160,row_A1,left,far,1.16062555669537,27.901148290561014,210.0,26.08,54.35,47.4
Davide,34,low,160,row_B2,left,middle,1.088878389862033,1.2157812526910445,44.0,1.3,5.75,0.14
Davide,35,low,160,row_C5,right,close,1.3858234906852522,1.6392314795529308,58.2,2.22,7.58,0.88
Davide,36,low,160,row_A4,center,far,0.7394090004029537,0.7766231274339906,66.8,0.83,8.25,0.42
Davide,37,low,160,row_B3,center,middle,0.8624429731607208,0.9027699174958504,31.0,0.98,4.76,0.43
Davide,38,low,160,row_C4,center,close,1.0226897916177444,1.3401154754398414,37.0,1.51,5.35,0.62
Davide,39,low,160,row_C3,center,close,1.2597212335551315,1.1480625947233554,0.0,1.12,1.12,1.08
Davide,40,low,160,row_A5,right,far,1.3673743956622906,1.6568993693093998,54.9,1.63,6.43,1.55
Davide,41,low,160,row_B1,left,middle,1.3971929827800638,1.7510327493672277,95.5,6.66,20.4,10.57
Davide,42,low,160,row_C1,left,close,1.560540793192378,2.1310910949830086,59.1,4.96,12.98,8.45
Davide,43,low,160,row_C2,left,close,1.693987449424507,9.736149043626545,206.0,27.4,55.31,31.9
Davide,44,low,160,row_A3,center,far,1.0080313766245785,1.0304167435852218,16.7,0.89,2.94,0.37
Davide,45,low,160,row_B4,center,middle,1.0053012199308418,1.2763816401368098,51.6,1.96,7.0,1.22
Davide,46,low,160,row_C6,right,close,1.8279810206008735,9.402865596418065,214.0,37.86,59.85,75.56
Davide,47,low,160,row_B5,right,middle,1.7443592930615057,2.1395573305331137,54.0,2.62,7.36,2.17
Davide,48,low,160,row_B6,right,middle,1.8765837008767248,6.340844946148767,78.8,32.85,39.38,87.24
Davide,49,low,160,row_A6,right,far,1.7134926082297735,2.0053047272398503,39.4,3.77,5.86,3.02
Davide,50,low,160,row_A2,left,far,1.0264485129438818,1.2105224773552763,35.8,1.59,5.83,1.09
Davide,51,low,160,row_A1,left,far,1.7339131560803729,5.9238895912725065,60.0,31.85,39.06,47.45
Davide,52,low,160,row_B2,left,middle,1.0608216487470845,1.2499625507961445,0.0,2.1,2.1,1.8
Davide,53,low,160,row_C5,right,close,1.421844369345426,1.6069682245762849,35.8,1.93,5.09,0.5
Davide,54,low,160,row_A4,center,far,0.628529404850753,0.7589476729749619,67.6,0.94,8.21,0.57
Davide,55,low,160,row_B3,center,middle,0.8903531538665544,1.0496890991015553,31.0,0.95,4.79,0.36
Davide,56,low,160,row_C4,center,close,1.1402883252117446,1.1515699072981957,16.9,1.27,3.04,0.91
Davide,57,low,160,row_C3,center,close,1.2846501611386814,1.094623757442817,35.8,3.45,7.52,10.37
Davide,58,low,160,row_A5,right,far,1.2853003777641967,1.460939436845488,55.5,1.86,6.32,1.38
Davide,59,low,160,row_B1,left,middle,1.6739129962524242,1.4539162898721072,42.6,3.89,8.75,9.62
Davide,60,low,160,row_C1,left,close,1.3926659488733968,1.6353380992021178,21.7,2.67,5.23,3.36
Davide,61,low,160,row_C2,left,close,3.003101348672246,11.531262886107339,78.8,25.03,36.47,54.7
Davide,62,low,160,row_A3,center,far,2.1358536689953973,0.7706099226650499,58.8,2.79,7.69,15.54
Davide,63,low,160,row_B4,center,middle,1.215931214263928,1.4602809871307187,48.6,2.36,7.44,1.77
Davide,64,low,160,row_C6,right,close,1.6327826476828073,11.186849375601193,186.0,52.27,72.73,79.27
Davide,65,low,160,row_B5,right,middle,1.3179870253282029,1.6023950723400964,36.6,3.12,5.47,2.33
Davide,66,low,160,row_B6,right,middle,1.7916612548021025,11.397338800668841,188.0,55.87,73.18,71.46
Davide,67,low,160,row_A6,right,far,1.8071020890766412,2.0212100211327346,39.4,3.53,5.51,3.32
Davide,68,low,160,row_A2,left,far,0.9064847456455007,0.9468352615433329,35.8,1.54,5.42,0.72
Davide,69,low,160,row_A1,left,far,1.120798289419658,6.9707454092135706,209.0,25.62,53.18,47.42
Davide,70,low,160,row_B2,left,middle,0.9257640615910364,1.1816517399411048,50.1,1.95,8.88,2.06
Davide,71,low,160,row_C5,right,close,1.3494367753987029,2.146135955090943,81.2,7.15,15.5,14.41
Poppy,0,low,160,row_A5,right,far,0.5732817552929709,0.582129729259749,0.0,2.29,2.29,1.29
Poppy,1,low,160,row_B6,right,middle,3.3859196372551086,4.445706263808586,14.8,5.95,6.97,4.8
Poppy,2,low,160,row_B2,left,middle,2.047852258483675,2.5500141361628783,28.6,1.47,5.76,0.35
Poppy,3,low,160,row_C4,center,close,2.4858113021339636,3.375029713745384,13.8,1.67,3.5,0.32
Poppy,4,low,160,row_C3,center,close,2.1346538738761955,2.743281825229379,14.6,2.04,4.1,1.05
Poppy,5,low,160,row_B3,center,middle,1.4218115943358993,1.601510867898165,44.1,2.03,7.78,1.01
Poppy,6,low,160,row_A2,left,far,2.089590962243466,2.6029608513445526,13.4,2.73,4.74,1.4
Poppy,7,low,160,row_B5,right,middle,2.092275695316999,3.9717346974559535,26.2,3.28,5.91,1.28
Poppy,8,low,160,row_A1,left,far,2.251341995235934,3.313262064803115,14.8,5.14,7.21,4.52
Poppy,9,low,160,row_B4,center,middle,1.627378240780581,2.5060527789167866,28.6,2.44,5.66,0.71
Poppy,10,low,160,row_A3,center,far,0.9499940465201682,1.4072565144895195,78.0,1.75,13.98,0.86
Poppy,11,low,160,row_C1,left,close,3.032488128541647,3.3199232242107852,16.0,3.82,5.96,1.98
Poppy,12,low,160,row_C2,left,close,1.349873365569574,1.698514581909002,32.0,6.56,11.0,6.84
Poppy,13,low,160,row_B1,left,middle,1.3716509637353318,2.045122725344844,17.9,2.33,4.56,1.15
Poppy,14,low,160,row_A6,right,far,3.40135459091087,4.087619710326833,26.6,5.51,7.65,3.57
Poppy,15,low,160,row_C5,right,close,3.4618104031682244,3.3818976897750157,26.6,3.36,7.1,2.29
Poppy,16,low,160,row_C6,right,close,3.6794658852751736,4.206297012918527,13.6,3.02,4.22,3.69
Poppy,17,low,160,row_A4,center,far,1.3223617296106305,2.002849988799396,22.4,1.99,5.51,1.08
Poppy,18,low,160,row_A5,right,far,2.620538759833642,2.1317929032554317,25.8,1.88,4.94,0.96
Poppy,19,low,160,row_B6,right,middle,3.2774412610243027,3.937717354413267,15.5,5.31,6.2,3.6
Poppy,20,low,160,row_B2,left,middle,1.7136772333071975,2.1698035925386803,0.0,3.05,3.05,1.14
Poppy,21,low,160,row_C4,center,close,1.703965962398085,2.3683197278247836,25.6,1.31,5.2,0.3
Poppy,22,low,160,row_C3,center,close,2.1316311416092697,2.849181344823444,13.9,2.05,4.13,1.26
Poppy,23,low,160,row_B3,center,middle,1.253630110083585,1.7118607480660124,28.6,1.69,5.6,0.84
Poppy,24,low,160,row_A2,left,far,1.5201991985253753,2.5090905145389235,30.4,2.92,6.85,1.36
Poppy,25,low,160,row_B5,right,middle,2.379232796876541,3.3575763336124207,0.0,3.14,3.14,0.81
Poppy,26,low,160,row_A1,left,far,2.233646524483364,2.6162033988333318,15.9,4.43,6.48,4.5
Poppy,27,low,160,row_B4,center,middle,1.8057075027344947,2.897069326208183,29.8,2.57,5.96,1.19
Poppy,28,low,160,row_A3,center,far,0.925279596543148,1.3026244365417472,26.6,1.24,5.21,0.58
Poppy,29,low,160,row_C1,left,close,2.106882227673373,2.645360080761697,17.5,3.77,5.95,4.55
Poppy,30,low,160,row_C2,left,close,2.2115234817701896,2.6029593572880887,14.5,4.91,7.12,4.07
Poppy,31,low,160,row_B1,left,middle,2.17887761348412,3.7453127536062496,16.7,3.4,5.63,1.36
Poppy,32,low,160,row_A6,right,far,3.1773841846701845,3.7558488400814283,27.6,4.69,7.17,3.58
Poppy,33,low,160,row_C5,right,close,2.098357449484043,2.9382958269983086,39.9,4.91,9.42,2.06
Poppy,34,low,160,row_C6,right,close,2.8764141613706635,3.4078713528573132,0.0,4.9,4.9,4.72
Poppy,35,low,160,row_A4,center,far,1.4473732335600884,1.648280004977545,36.6,1.36,6.69,0.36
Poppy,36,low,160,row_A5,right,far,1.78803875307699,2.8280612622370294,27.2,2.99,5.67,1.43
Poppy,37,low,160,row_B6,right,middle,2.9989796772520787,3.546166549616559,15.3,6.76,7.59,5.84
Poppy,38,low,160,row_B2,left,middle,1.428190483513422,1.8881537401845792,29.2,4.1,8.23,3.12
Poppy,39,low,160,row_C4,center,close,1.7142585329356301,2.1101317984895704,25.8,1.8,5.35,0.57
Poppy,40,low,160,row_C3,center,close,1.2462472113677785,2.0294764747977374,34.4,2.64,6.72,3.72
Poppy,41,low,160,row_B3,center,middle,1.286308257596624,1.9723536004479971,45.0,1.53,7.56,0.15
Poppy,42,low,160,row_A2,left,far,1.710598727474275,2.705459080489686,13.4,2.72,4.73,1.74
Poppy,43,low,160,row_B5,right,middle,2.2112191455844035,2.555868982956901,15.2,3.78,5.0,2.2
Poppy,44,low,160,row_A1,left,far,3.136269665502187,4.956303664767321,29.0,8.43,12.56,7.1
Poppy,45,low,160,row_B4,center,middle,2.2054240679280737,2.785813576834067,41.4,2.35,7.46,0.74
Poppy,46,low,160,row_A3,center,far,1.1706128416521249,1.8633570515044295,39.0,1.66,7.53,0.49
